category,sku_tier,weight_oz,supplier_tier,region,quantity,moq,lead_time_days,days_since_last_buy,last_unit_price,supplier_ask,fair_unit_price
hoodie,mid,8.5,standard,US,1454,200,37,46,21.81,26.85,21.03
hoodie,mid,8.5,standard,US,1565,200,30,244,19.03,23.02,19.59
hoodie,mid,8.5,budget,MX,1564,200,41,127,17.77,19.74,16.53
hoodie,basic,7.0,standard,MX,1378,200,16,98,12.18,14.14,11.94
hoodie,basic,7.0,premium,US,1080,200,39,241,14.3,17.77,14.25
hoodie,premium,10.0,premium,CN,1464,200,33,290,30.23,32.31,29.01
hoodie,basic,7.0,standard,US,1021,87,30,283,13.71,14.91,13.97
hoodie,basic,7.0,premium,CN,527,99,32,37,12.59,16.55,13.11
hoodie,basic,7.0,budget,CN,1107,66,31,152,10.2,13.42,10.66
hoodie,premium,10.0,standard,US,27,12,19,291,32.91,37.26,33.36
hoodie,mid,8.5,standard,US,205,50,14,92,20.24,23.8,20.27
hoodie,basic,7.0,standard,US,491,108,27,266,12.59,15.81,12.74
hoodie,basic,7.0,standard,CN,953,200,17,128,11.44,11.99,11.34
hoodie,premium,10.0,standard,US,598,146,20,22,28.89,37.0,29.3
hoodie,mid,8.5,premium,CN,1434,104,22,329,18.52,23.42,19.42
hoodie,mid,8.5,premium,CN,573,52,34,215,22.51,25.66,21.56
hoodie,basic,7.0,standard,MX,27,12,34,246,11.36,12.52,11.67
hoodie,basic,7.0,standard,CN,1976,200,28,242,11.08,12.63,11.16
hoodie,mid,8.5,budget,CN,1367,185,9,174,15.67,19.4,16.16
hoodie,basic,7.0,premium,CN,323,48,23,216,12.56,15.01,12.7
hoodie,mid,8.5,standard,CN,30,12,33,345,19.87,23.77,19.89
hoodie,premium,10.0,budget,CN,1818,200,15,99,23.54,25.84,21.9
hoodie,premium,10.0,standard,CN,1590,200,20,121,28.23,31.75,26.66
hoodie,mid,8.5,budget,US,1847,200,29,105,17.24,22.78,18.09
hoodie,basic,7.0,standard,CN,750,59,20,165,10.8,12.54,11.26
hoodie,basic,7.0,premium,CN,623,143,40,48,13.56,15.91,12.82
hoodie,premium,10.0,budget,MX,1841,172,14,164,24.62,26.11,24.79
hoodie,basic,7.0,budget,CN,586,79,29,307,10.28,13.14,10.67
hoodie,basic,7.0,premium,US,589,123,19,18,14.34,15.03,13.68
hoodie,premium,10.0,standard,CN,1239,137,36,160,26.18,30.56,26.46
hoodie,basic,7.0,budget,CN,1238,143,11,196,9.76,11.38,9.91
hoodie,basic,7.0,premium,US,1841,200,41,111,14.95,15.82,14.44
hoodie,basic,7.0,standard,CN,340,67,18,314,13.34,14.12,12.53
hoodie,basic,7.0,standard,US,1975,166,21,64,11.77,12.94,11.41
hoodie,premium,10.0,standard,CN,1061,108,14,110,25.76,31.32,24.69
hoodie,mid,8.5,standard,CN,712,90,44,327,20.54,23.6,19.22
hoodie,mid,8.5,standard,CN,1817,200,10,92,17.2,18.23,16.65
hoodie,basic,7.0,standard,CN,797,169,37,182,10.79,13.39,11.2
hoodie,mid,8.5,budget,CN,979,68,24,251,16.16,19.05,16.17
hoodie,basic,7.0,premium,CN,1482,200,36,217,13.15,16.94,13.58
hoodie,basic,7.0,budget,CN,1064,100,32,283,10.97,13.8,10.9
hoodie,mid,8.5,standard,CN,1563,200,12,76,16.73,19.64,16.42
hoodie,mid,8.5,premium,CN,1369,200,7,25,21.17,25.33,20.6
hoodie,basic,7.0,budget,US,144,12,25,176,11.82,13.09,11.79
hoodie,mid,8.5,standard,CN,1131,80,29,314,18.09,21.76,18.19
hoodie,mid,8.5,budget,CN,609,36,12,327,16.37,17.95,16.31
hoodie,basic,7.0,premium,US,371,35,39,230,16.18,17.13,15.1
hoodie,premium,10.0,budget,CN,454,73,33,259,23.81,27.64,24.68
hoodie,basic,7.0,standard,US,1635,200,22,301,13.75,15.26,13.04
hoodie,basic,7.0,standard,CN,905,192,17,156,11.62,13.84,11.03
hoodie,mid,8.5,standard,CN,470,91,9,347,21.07,22.28,19.97
hoodie,mid,8.5,budget,US,1505,200,27,278,19.0,22.19,18.4
hoodie,mid,8.5,standard,CN,474,113,36,320,16.98,20.41,17.81
hoodie,basic,7.0,standard,US,92,12,44,32,15.13,17.65,14.27
hoodie,basic,7.0,budget,MX,1846,200,28,344,11.67,13.6,11.1
hoodie,basic,7.0,standard,US,449,82,37,354,14.73,16.27,13.81
hoodie,premium,10.0,budget,US,692,70,24,35,25.02,30.11,25.82
hoodie,mid,8.5,budget,CN,624,49,15,196,16.36,18.9,15.35
hoodie,basic,7.0,premium,US,557,57,30,90,15.21,15.99,14.83
hoodie,mid,8.5,standard,CN,1842,200,41,39,18.51,22.66,17.74
hoodie,basic,7.0,premium,CN,1053,131,27,84,12.84,14.11,12.53
hoodie,basic,7.0,budget,US,1856,200,35,90,11.66,13.0,11.7
hoodie,premium,10.0,standard,CN,593,105,40,34,27.67,32.1,26.03
hoodie,mid,8.5,standard,US,1075,62,22,162,22.61,25.19,21.01
hoodie,premium,10.0,premium,CN,1584,200,9,69,30.56,34.76,28.38
hoodie,mid,8.5,standard,US,1937,141,27,331,19.48,22.59,19.29
hoodie,basic,7.0,premium,US,1441,95,43,163,13.61,16.2,14.19
hoodie,mid,8.5,standard,CN,871,87,44,157,18.14,17.91,16.9
hoodie,basic,7.0,standard,US,802,91,30,330,13.29,15.04,12.54
hoodie,premium,10.0,budget,CN,521,64,12,183,22.74,28.89,23.49
hoodie,premium,10.0,standard,CN,1978,200,44,268,28.77,28.73,27.21
hoodie,basic,7.0,budget,US,258,36,15,321,12.42,12.65,11.75
hoodie,mid,8.5,premium,US,1001,154,45,72,22.58,23.72,22.06
hoodie,basic,7.0,standard,CN,973,143,20,192,10.69,10.95,10.27
hoodie,premium,10.0,standard,CN,1356,159,28,222,25.84,32.87,26.91
hoodie,basic,7.0,budget,CN,1134,124,8,115,10.22,12.11,10.25
hoodie,basic,7.0,budget,CN,671,164,31,242,10.85,11.66,10.3
hoodie,basic,7.0,standard,US,928,138,15,304,12.69,13.77,12.59
hoodie,mid,8.5,premium,CN,1662,84,16,300,20.74,22.5,20.79
hoodie,mid,8.5,premium,CN,1071,57,15,144,19.29,22.52,19.96
hoodie,mid,8.5,budget,CN,1389,200,23,304,15.39,16.76,15.95
hoodie,basic,7.0,standard,CN,1022,200,15,279,11.95,12.64,11.15
hoodie,mid,8.5,standard,CN,1112,170,20,103,18.9,20.76,18.89
hoodie,basic,7.0,standard,MX,1786,200,18,143,11.74,13.3,11.55
hoodie,mid,8.5,budget,MX,196,21,28,36,19.04,21.82,18.35
hoodie,mid,8.5,standard,CN,1509,200,36,357,17.52,18.71,17.61
hoodie,mid,8.5,standard,US,699,164,40,179,22.06,27.43,21.91
hoodie,premium,10.0,standard,CN,378,78,42,254,24.92,28.1,25.34
hoodie,mid,8.5,budget,US,1164,170,33,135,19.14,21.42,18.82
hoodie,basic,7.0,premium,MX,1110,113,12,110,13.92,14.12,13.07
hoodie,mid,8.5,standard,CN,82,12,20,355,17.7,22.1,18.57
hoodie,basic,7.0,budget,MX,1685,94,29,268,10.66,13.31,10.41
hoodie,mid,8.5,premium,CN,153,12,34,156,20.67,23.65,20.55
hoodie,basic,7.0,premium,CN,984,125,8,235,12.0,15.14,12.41
hoodie,mid,8.5,standard,MX,731,151,40,202,19.8,24.5,19.2
hoodie,basic,7.0,standard,CN,611,99,35,308,10.79,13.33,11.31
hoodie,mid,8.5,standard,MX,259,61,8,49,21.05,20.74,19.73
hoodie,basic,7.0,standard,US,563,95,23,322,14.15,15.92,13.27
hoodie,mid,8.5,standard,US,942,200,36,120,21.03,22.63,20.36
hoodie,premium,10.0,budget,US,1650,200,16,253,27.07,30.59,25.9
hoodie,basic,7.0,standard,US,1062,200,42,261,13.17,14.27,12.72
hoodie,basic,7.0,premium,US,573,86,45,315,14.88,17.48,15.5
hoodie,premium,10.0,standard,CN,1548,135,40,121,27.62,32.75,26.24
hoodie,premium,10.0,premium,CN,331,78,29,207,31.96,38.63,30.57
hoodie,basic,7.0,budget,CN,1342,155,24,62,9.91,11.16,9.86
hoodie,basic,7.0,premium,US,1112,200,24,208,13.9,16.66,14.07
hoodie,premium,10.0,budget,US,1592,200,42,14,28.33,30.42,27.9
hoodie,mid,8.5,budget,US,761,45,22,167,17.7,19.23,17.96
hoodie,mid,8.5,budget,US,1126,183,9,274,19.18,20.25,18.09
hoodie,mid,8.5,standard,CN,633,61,22,41,17.6,22.12,17.7
hoodie,mid,8.5,budget,US,1498,200,43,82,18.88,22.71,18.52
hoodie,basic,7.0,premium,US,48,12,41,45,14.87,18.12,14.79
hoodie,premium,10.0,premium,CN,1651,200,21,257,28.5,31.35,27.96
hoodie,basic,7.0,standard,CN,1666,200,39,73,11.91,14.35,11.7
hoodie,basic,7.0,budget,CN,909,124,43,116,11.04,12.06,10.31
hoodie,mid,8.5,budget,CN,358,26,16,96,15.81,17.76,16.42
hoodie,mid,8.5,standard,US,936,91,20,319,19.42,24.43,19.93
hoodie,basic,7.0,premium,MX,1272,107,37,351,14.46,17.17,13.81
hoodie,mid,8.5,premium,CN,485,35,27,117,19.16,23.26,19.85
hoodie,premium,10.0,standard,US,67,15,22,350,29.66,32.19,29.25
hoodie,basic,7.0,budget,US,940,185,23,139,11.76,14.07,11.79
hoodie,basic,7.0,standard,CN,1431,144,25,187,10.51,11.52,10.79
hoodie,mid,8.5,standard,CN,489,27,29,255,18.22,20.12,17.28
hoodie,premium,10.0,standard,CN,803,190,45,362,25.16,28.7,25.12
hoodie,mid,8.5,standard,US,41,12,21,18,21.39,26.87,21.13
hoodie,premium,10.0,budget,US,1771,148,32,190,26.83,29.78,27.39
hoodie,premium,10.0,budget,CN,1138,200,42,223,21.68,23.75,21.96
hoodie,premium,10.0,standard,US,502,42,23,252,29.61,33.75,30.12
hoodie,basic,7.0,standard,CN,785,120,37,263,12.9,14.78,12.23
hoodie,mid,8.5,standard,CN,1010,166,8,300,19.18,20.79,18.33
hoodie,mid,8.5,standard,US,893,200,45,122,22.6,25.27,21.13
hoodie,basic,7.0,standard,US,291,60,22,352,14.8,16.13,14.04
hoodie,basic,7.0,standard,MX,405,23,14,195,11.47,14.77,11.87
hoodie,basic,7.0,standard,CN,1698,148,29,324,10.03,12.7,10.52
hoodie,basic,7.0,budget,CN,1083,200,20,275,10.18,12.83,10.66
hoodie,basic,7.0,standard,CN,1191,200,15,98,11.45,12.75,10.83
hoodie,mid,8.5,budget,US,853,96,31,167,18.1,23.25,18.26
hoodie,mid,8.5,standard,US,352,78,43,218,22.49,25.65,21.4
hoodie,basic,7.0,budget,US,922,89,32,224,11.64,14.64,11.94
hoodie,mid,8.5,budget,CN,365,89,25,328,16.18,19.32,15.5
hoodie,basic,7.0,budget,CN,212,25,30,251,9.71,11.99,9.91
hoodie,mid,8.5,standard,CN,772,131,15,294,18.75,21.61,17.47
hoodie,mid,8.5,premium,MX,991,200,22,209,18.96,22.98,19.45
hoodie,basic,7.0,standard,MX,319,58,22,177,11.25,14.12,11.82
hoodie,mid,8.5,standard,US,230,54,20,82,21.72,24.15,21.05
hoodie,mid,8.5,premium,CN,125,12,14,163,19.79,25.67,20.17
hoodie,premium,10.0,standard,CN,1066,200,16,358,25.94,29.05,26.81
hoodie,mid,8.5,standard,CN,1916,200,13,299,18.14,21.72,17.13
hoodie,basic,7.0,standard,CN,1253,200,11,86,11.07,12.24,10.99
hoodie,basic,7.0,standard,CN,551,116,9,80,10.71,12.41,11.13
hoodie,mid,8.5,standard,US,214,22,35,66,21.4,23.86,22.28
hoodie,premium,10.0,standard,CN,136,12,16,153,25.8,29.75,26.53
hoodie,mid,8.5,standard,US,1500,200,20,355,19.92,23.32,19.19
hoodie,basic,7.0,budget,US,971,200,8,249,11.6,12.25,11.38
hoodie,basic,7.0,budget,CN,1778,200,12,57,10.78,11.62,10.28
hoodie,basic,7.0,premium,CN,1755,200,35,195,12.91,14.37,12.54
hoodie,basic,7.0,standard,US,835,169,23,246,12.14,14.06,12.72
hoodie,basic,7.0,premium,US,1100,112,32,62,14.97,17.95,14.69
hoodie,premium,10.0,budget,US,1599,200,10,276,26.08,25.89,24.29
hoodie,basic,7.0,premium,CN,39,12,15,26,13.53,17.15,13.9
hoodie,basic,7.0,standard,US,1143,118,21,361,12.93,15.75,12.5
hoodie,basic,7.0,standard,US,1584,200,41,292,12.27,14.81,11.85
hoodie,mid,8.5,budget,CN,1914,200,26,184,16.56,18.56,15.38
hoodie,basic,7.0,budget,US,1642,132,24,127,11.41,12.48,11.58
hoodie,mid,8.5,standard,MX,1950,190,18,317,17.06,18.77,17.23
hoodie,mid,8.5,standard,US,45,12,31,242,22.04,27.61,22.21
hoodie,mid,8.5,premium,CN,398,89,20,136,21.11,24.12,20.11
hoodie,basic,7.0,standard,MX,1014,93,15,75,10.81,12.64,10.71
hoodie,mid,8.5,premium,CN,1993,200,45,329,21.43,23.51,20.73
hoodie,mid,8.5,budget,CN,697,114,37,320,16.22,19.45,15.64
hoodie,basic,7.0,budget,CN,999,194,7,191,9.09,10.0,9.06
hoodie,mid,8.5,premium,US,1061,200,40,130,22.0,24.19,22.17
hoodie,basic,7.0,standard,CN,1825,200,43,295,11.33,11.96,11.3
hoodie,mid,8.5,standard,CN,1345,188,38,84,19.79,21.44,18.67
hoodie,basic,7.0,premium,US,731,139,45,125,15.01,18.46,15.67
hoodie,premium,10.0,standard,US,1697,200,41,19,27.62,34.36,26.87
hoodie,basic,7.0,premium,US,1138,200,40,202,14.28,15.4,14.35
hoodie,basic,7.0,premium,CN,1382,200,11,223,12.44,15.72,12.83
hoodie,basic,7.0,standard,US,567,42,22,193,13.62,14.64,13.39
hoodie,basic,7.0,standard,CN,1636,200,39,311,11.27,14.79,11.84
hoodie,mid,8.5,budget,MX,520,116,35,163,18.4,19.85,18.64
hoodie,basic,7.0,premium,CN,1820,200,28,362,13.74,14.05,13.18
hoodie,basic,7.0,standard,CN,1710,200,33,193,10.37,12.71,10.8
hoodie,mid,8.5,budget,CN,1471,200,23,118,16.18,18.29,15.2
hoodie,basic,7.0,standard,CN,731,52,33,320,11.08,12.83,11.03
hoodie,mid,8.5,standard,US,1468,161,8,130,20.81,24.06,19.96
hoodie,premium,10.0,budget,CN,1942,200,7,273,22.84,24.92,22.44
hoodie,basic,7.0,premium,CN,313,42,33,212,13.72,16.59,12.99
hoodie,premium,10.0,budget,CN,1304,113,35,227,21.43,26.16,21.81
hoodie,mid,8.5,budget,US,454,90,16,223,17.69,21.87,18.59
hoodie,basic,7.0,standard,CN,121,12,21,61,11.56,13.89,11.66
hoodie,basic,7.0,premium,CN,1873,191,42,36,12.3,14.95,12.82
hoodie,premium,10.0,standard,US,70,17,30,56,30.99,32.37,30.05
hoodie,basic,7.0,premium,CN,239,38,22,159,13.04,14.43,13.05
hoodie,basic,7.0,premium,CN,242,19,34,268,13.96,15.87,13.78
hoodie,basic,7.0,budget,CN,288,65,18,146,10.79,12.18,10.39
hoodie,premium,10.0,premium,MX,1889,200,10,151,29.17,37.63,30.37
hoodie,basic,7.0,standard,CN,598,142,39,18,12.43,13.28,12.06
hoodie,basic,7.0,standard,MX,1756,200,37,211,11.36,13.02,11.84
hoodie,basic,7.0,budget,CN,218,20,12,28,12.02,12.45,11.17
hoodie,basic,7.0,standard,CN,263,54,15,167,12.43,14.35,11.58
hoodie,mid,8.5,standard,CN,562,37,25,303,19.08,20.87,19.26
hoodie,premium,10.0,standard,CN,33,12,34,282,27.19,29.7,27.0
hoodie,basic,7.0,standard,CN,1883,200,39,231,10.59,10.97,10.3
hoodie,mid,8.5,budget,CN,994,200,36,192,16.17,18.02,16.84
hoodie,mid,8.5,budget,US,1639,166,40,123,18.41,22.43,18.34
hoodie,basic,7.0,budget,CN,1035,148,33,202,9.5,11.27,9.44
hoodie,basic,7.0,premium,MX,1512,158,37,121,14.13,14.88,13.62
hoodie,basic,7.0,standard,CN,893,116,24,198,11.4,12.44,10.75
hoodie,mid,8.5,premium,US,1848,200,10,223,23.31,24.28,21.8
hoodie,basic,7.0,standard,CN,1382,200,31,208,10.8,12.08,11.33
hoodie,premium,10.0,standard,CN,646,91,27,351,26.19,30.18,25.99
hoodie,basic,7.0,premium,US,912,168,39,188,13.07,16.05,13.25
hoodie,basic,7.0,standard,CN,31,12,21,255,11.23,12.59,11.77
hoodie,basic,7.0,premium,US,605,63,45,105,14.83,17.8,15.08
hoodie,mid,8.5,standard,US,762,50,26,220,21.54,25.74,21.66
hoodie,mid,8.5,premium,CN,405,94,22,48,19.29,21.18,19.69
hoodie,mid,8.5,standard,US,574,121,30,210,19.33,24.33,19.76
hoodie,basic,7.0,standard,US,1052,200,40,226,13.82,16.57,13.74
hoodie,mid,8.5,budget,MX,764,85,37,173,14.74,19.76,15.45
hoodie,mid,8.5,budget,US,1701,200,13,146,17.27,18.74,16.82
hoodie,basic,7.0,budget,US,1177,125,11,291,11.68,14.95,11.82
hoodie,premium,10.0,premium,US,1954,200,26,336,32.25,38.97,32.59
hoodie,mid,8.5,standard,CN,1226,200,32,149,19.61,22.21,19.48
hoodie,mid,8.5,standard,CN,172,17,7,99,17.49,20.47,16.99
hoodie,mid,8.5,standard,CN,546,91,40,353,18.05,22.89,18.57
hoodie,mid,8.5,standard,CN,1518,200,14,144,17.48,21.41,17.56
hoodie,premium,10.0,budget,CN,1303,200,18,142,22.62,25.36,23.36
hoodie,mid,8.5,standard,CN,758,146,40,76,17.56,20.93,18.05
hoodie,premium,10.0,standard,US,169,30,43,119,29.86,34.48,31.12
hoodie,mid,8.5,standard,CN,894,188,16,226,19.15,20.26,18.07
hoodie,basic,7.0,budget,MX,1766,200,19,46,10.03,11.82,10.04
hoodie,premium,10.0,budget,CN,1761,200,22,321,22.3,25.38,21.24
hoodie,mid,8.5,standard,CN,29,12,39,213,21.0,23.97,19.49
hoodie,basic,7.0,budget,CN,619,126,7,105,10.03,10.8,10.09
hoodie,mid,8.5,standard,MX,189,31,20,325,21.45,23.17,20.68
hoodie,basic,7.0,premium,CN,1677,200,33,303,12.38,12.94,12.06
hoodie,mid,8.5,budget,MX,1915,200,43,192,17.93,18.25,17.35
hoodie,basic,7.0,standard,CN,811,200,13,309,11.25,12.15,10.98
hoodie,mid,8.5,standard,CN,146,19,17,150,20.86,23.68,19.6
hoodie,mid,8.5,standard,US,1850,161,40,260,21.36,23.68,21.07
hoodie,premium,10.0,premium,CN,1538,169,17,35,29.44,30.48,28.3
hoodie,basic,7.0,standard,CN,361,45,38,220,11.87,13.03,11.02
hoodie,mid,8.5,standard,CN,173,12,22,143,20.97,22.65,19.42
hoodie,mid,8.5,standard,MX,1262,108,12,259,19.55,21.26,18.67
hoodie,mid,8.5,standard,US,567,78,40,277,22.82,26.6,21.56
hoodie,basic,7.0,budget,US,630,137,34,327,11.36,12.27,11.41
hoodie,basic,7.0,budget,CN,201,19,25,277,10.84,11.66,10.36
hoodie,premium,10.0,budget,CN,393,39,8,73,24.72,29.8,23.44
hoodie,mid,8.5,premium,US,257,55,45,112,24.39,27.76,22.84
hoodie,mid,8.5,budget,US,936,200,25,171,19.16,22.36,18.43
hoodie,basic,7.0,standard,US,1684,170,34,305,12.86,15.65,12.8
hoodie,basic,7.0,standard,CN,282,46,36,52,12.52,13.53,12.22
hoodie,mid,8.5,standard,US,1362,200,22,184,20.82,23.15,19.96
hoodie,basic,7.0,standard,US,1726,200,12,169,11.48,13.5,11.98
hoodie,basic,7.0,standard,US,253,59,16,168,13.7,16.57,13.76
hoodie,mid,8.5,budget,US,1912,200,19,364,17.47,21.56,18.18
hoodie,mid,8.5,premium,US,1197,200,41,318,23.2,27.58,22.51
hoodie,basic,7.0,standard,CN,59,12,40,266,11.59,14.44,12.16
hoodie,basic,7.0,standard,CN,1615,200,27,47,12.18,11.9,11.29
hoodie,premium,10.0,standard,CN,1745,200,22,239,25.39,30.52,25.97
hoodie,mid,8.5,standard,US,1082,95,23,136,21.09,25.19,20.8
hoodie,mid,8.5,premium,CN,978,161,20,173,18.64,21.73,19.49
hoodie,mid,8.5,budget,US,181,23,31,149,19.03,22.66,18.16
hoodie,premium,10.0,standard,CN,791,109,36,275,27.21,28.77,26.0
hoodie,basic,7.0,premium,CN,319,64,9,326,13.44,17.5,14.05
hoodie,mid,8.5,standard,CN,451,38,36,122,16.98,20.84,17.04
hoodie,mid,8.5,standard,MX,758,150,22,339,18.86,21.68,18.4
hoodie,basic,7.0,standard,CN,1499,200,23,241,11.87,13.24,11.01
hoodie,premium,10.0,standard,US,417,59,35,364,30.62,38.7,30.77
hoodie,basic,7.0,budget,CN,1181,200,10,321,11.13,12.33,10.44
hoodie,basic,7.0,standard,US,1422,180,39,181,13.26,14.2,13.08
hoodie,mid,8.5,standard,US,1293,91,39,290,19.14,22.32,19.93
hoodie,mid,8.5,standard,US,484,110,41,81,24.11,28.25,22.53
hoodie,mid,8.5,standard,US,1084,200,17,155,21.76,25.19,21.0
hoodie,premium,10.0,standard,US,162,35,9,288,32.17,33.61,30.4
hoodie,premium,10.0,premium,US,1989,200,25,99,32.74,40.56,32.67
hoodie,mid,8.5,standard,US,825,187,24,154,21.66,24.1,20.51
hoodie,premium,10.0,standard,CN,1016,102,44,79,27.87,27.97,25.82
hoodie,premium,10.0,standard,MX,447,23,15,117,27.54,32.28,27.63
hoodie,mid,8.5,standard,CN,182,27,43,323,19.45,23.02,18.82
hoodie,basic,7.0,premium,CN,1402,200,36,57,11.51,12.98,11.71
hoodie,premium,10.0,budget,US,271,64,14,48,27.18,31.7,26.27
hoodie,premium,10.0,budget,CN,1299,90,44,240,24.98,26.75,24.53
hoodie,mid,8.5,standard,MX,573,139,34,316,20.19,23.46,18.76
hoodie,basic,7.0,budget,CN,1872,200,28,142,9.58,10.88,9.91
hoodie,basic,7.0,budget,MX,1092,126,21,294,10.04,10.39,9.82
hoodie,premium,10.0,standard,US,1078,66,8,117,30.6,39.36,31.46
hoodie,basic,7.0,budget,MX,923,200,10,276,9.4,11.65,9.88
hoodie,premium,10.0,standard,US,1475,91,26,155,30.35,36.55,29.06
hoodie,basic,7.0,standard,US,1462,139,25,192,12.6,13.98,12.7
hoodie,mid,8.5,standard,US,674,128,39,361,19.89,22.6,20.81
hoodie,basic,7.0,standard,CN,865,180,31,202,10.81,11.92,11.34
hoodie,premium,10.0,premium,MX,455,25,36,172,29.64,37.85,31.07
hoodie,premium,10.0,standard,US,482,83,24,321,29.59,33.85,27.96
hoodie,basic,7.0,premium,CN,494,88,40,110,12.86,16.81,13.23
hoodie,basic,7.0,standard,CN,1713,196,35,335,10.78,12.17,10.81
hoodie,mid,8.5,standard,CN,1459,146,44,77,17.64,20.71,16.69
hoodie,basic,7.0,standard,US,1515,94,17,145,14.11,16.84,13.45
hoodie,basic,7.0,budget,CN,1339,144,30,91,9.94,11.05,9.99
hoodie,mid,8.5,premium,US,1321,200,34,143,23.69,28.63,22.79
hoodie,basic,7.0,standard,MX,1886,200,15,62,11.57,13.65,11.97
hoodie,premium,10.0,premium,US,28,12,37,15,35.77,41.69,34.11
hoodie,mid,8.5,standard,US,1024,134,20,167,19.89,24.84,20.36
hoodie,mid,8.5,budget,US,919,75,20,254,18.15,21.99,17.73
hoodie,mid,8.5,premium,US,1765,90,32,15,22.67,26.91,22.53
hoodie,mid,8.5,premium,CN,1359,200,10,47,19.21,23.1,19.66
hoodie,basic,7.0,standard,MX,705,47,41,343,11.77,12.92,11.07
hoodie,basic,7.0,standard,US,717,104,26,218,12.78,15.03,12.63
hoodie,basic,7.0,premium,CN,1624,200,17,334,12.94,13.93,13.03
hoodie,mid,8.5,standard,CN,460,71,20,100,17.72,20.07,17.51
hoodie,mid,8.5,budget,CN,251,60,22,62,15.87,18.77,15.94
hoodie,premium,10.0,premium,MX,1591,128,35,274,30.68,32.04,30.0
hoodie,premium,10.0,standard,US,489,70,34,70,27.33,31.4,28.42
hoodie,basic,7.0,budget,CN,1943,200,12,64,9.82,10.84,9.68
hoodie,basic,7.0,standard,US,775,85,10,313,12.64,15.8,12.45
hoodie,basic,7.0,budget,US,795,110,13,106,11.09,12.43,11.26
hoodie,mid,8.5,standard,CN,566,44,43,295,18.62,21.2,18.18
hoodie,mid,8.5,standard,CN,1099,179,43,108,17.57,21.74,18.11
hoodie,mid,8.5,budget,CN,302,54,33,95,17.43,17.74,16.35
hoodie,mid,8.5,standard,US,1131,200,38,117,19.08,24.4,19.48
hoodie,basic,7.0,premium,MX,553,55,44,189,15.69,16.0,14.63
hoodie,mid,8.5,standard,MX,1070,200,21,15,19.86,21.59,18.67
hoodie,basic,7.0,standard,US,1059,163,32,221,13.38,14.94,13.37
hoodie,mid,8.5,budget,MX,1657,200,22,163,15.6,18.31,15.83
hoodie,mid,8.5,premium,CN,1666,200,38,207,19.06,20.55,19.37
hoodie,mid,8.5,budget,CN,1492,131,7,236,16.13,18.5,15.04
hoodie,basic,7.0,premium,CN,799,82,11,211,12.9,13.81,12.82
hoodie,basic,7.0,budget,US,1281,198,20,352,11.83,12.73,12.09
hoodie,mid,8.5,standard,CN,1672,200,10,300,18.56,21.34,17.84
hoodie,basic,7.0,budget,CN,265,43,17,105,10.96,12.36,10.88
hoodie,basic,7.0,standard,CN,992,179,27,258,11.41,14.08,11.25
hoodie,mid,8.5,budget,US,1678,200,22,328,17.87,19.2,17.01
hoodie,mid,8.5,budget,CN,1854,200,23,246,15.76,18.29,15.43
hoodie,mid,8.5,premium,CN,98,20,42,202,21.88,27.07,22.24
hoodie,mid,8.5,premium,US,1284,200,23,84,24.16,26.94,23.06
hoodie,basic,7.0,standard,MX,1823,200,8,164,11.34,12.67,10.75
hoodie,basic,7.0,standard,CN,1338,200,7,93,11.18,12.45,11.64
hoodie,premium,10.0,budget,US,964,172,15,304,29.22,34.23,27.31
hoodie,basic,7.0,standard,US,33,12,38,357,15.06,17.49,14.15
hoodie,basic,7.0,standard,US,1711,154,39,242,13.25,14.79,12.47
hoodie,basic,7.0,standard,MX,613,60,18,103,13.05,13.57,12.17
hoodie,mid,8.5,budget,CN,1034,200,38,255,17.21,21.77,17.53
hoodie,mid,8.5,budget,CN,1596,200,33,215,15.42,18.75,16.18
hoodie,mid,8.5,premium,CN,490,79,21,159,18.44,20.08,18.83
hoodie,mid,8.5,standard,CN,251,58,26,30,19.32,21.47,18.63
hoodie,premium,10.0,standard,CN,628,37,24,262,26.08,32.38,25.72
hoodie,mid,8.5,premium,CN,1833,200,10,272,19.05,22.06,18.72
hoodie,mid,8.5,premium,US,1211,138,24,266,23.94,25.59,22.39
hoodie,mid,8.5,budget,US,1331,117,42,72,18.32,19.99,18.73
hoodie,basic,7.0,budget,US,1556,200,28,225,12.43,14.18,11.62
hoodie,basic,7.0,budget,CN,1688,177,45,98,10.84,11.84,10.54
hoodie,basic,7.0,budget,CN,157,32,28,23,10.44,10.89,10.3
hoodie,basic,7.0,standard,US,1521,200,14,149,14.38,15.49,13.47
hoodie,mid,8.5,premium,US,162,18,12,80,24.23,25.28,22.56
hoodie,basic,7.0,budget,MX,564,35,45,262,10.82,11.66,10.57
hoodie,mid,8.5,standard,US,1245,76,29,250,19.64,25.95,20.67
hoodie,mid,8.5,standard,US,875,78,11,136,19.48,21.97,20.25
hoodie,mid,8.5,standard,US,1000,126,31,187,21.35,26.59,21.55
hoodie,premium,10.0,standard,US,464,105,41,166,28.25,32.94,29.1
hoodie,mid,8.5,budget,US,163,12,9,244,19.18,23.72,19.2
hoodie,basic,7.0,premium,US,1028,89,11,218,13.58,16.04,13.8
hoodie,basic,7.0,premium,CN,453,54,22,142,12.88,14.25,11.98
hoodie,basic,7.0,standard,US,692,161,11,277,11.76,14.21,12.24
hoodie,premium,10.0,standard,CN,829,73,16,120,24.43,32.12,25.26
